ObjectNum,Name,Type,Constellation,Magnitude,Size,RAHour,RAMinute,DecSign,DecDeg,DecMinute,Distance (ly)
4411,NGC 4411,Galaxy,Virgo,12.8,2.2,12,26.5,+,8,52,
4412,NGC 4412,Galaxy,Virgo,13.0,1.5,12,26.6,+,3,58,
4413,NGC 4413,Galaxy,Virgo,13.0,2.5,12,26.5,+,12,37,
4414,NGC 4414,Galaxy,Coma_Berenices,10.3,3.6,12,26.4,+,31,13,
4415,NGC 4415,Galaxy,Virgo,14.0,1.5,12,26.6,+,8,25,
4417,NGC 4417,Galaxy,Virgo,11.2,3.6,12,26.8,+,9,35,
4419,NGC 4419,Galaxy,Coma_Berenices,11.1,3.4,12,26.9,+,15,3,
4420,NGC 4420,Galaxy,Virgo,13.0,2.2,12,27.0,+,2,30,
4421,NGC 4421,Galaxy,Coma_Berenices,11.6,2.7,12,27.0,+,15,28,
4423,NGC 4423,Galaxy,Virgo,14.0,2.3,12,27.1,+,5,52,
4424,NGC 4424,Galaxy,Virgo,11.6,3.7,12,27.2,+,9,25,
4425,NGC 4425,Galaxy,Virgo,11.9,3.4,12,27.2,+,12,44,
4428,NGC 4428,Galaxy,Virgo,13.0,1.9,12,27.5,-,8,10,
4429,NGC 4429,Galaxy,Virgo,10.2,5.5,12,27.4,+,11,7,
4430,NGC 4430,Galaxy,Virgo,12.0,2.7,12,27.4,+,6,15,
4431,NGC 4431,Galaxy,Virgo,12.8,2.0,12,27.5,+,12,18,
4433,NGC 4433,Galaxy,Virgo,13.0,2.3,12,27.6,-,8,17,
4434,NGC 4434,Galaxy,Virgo,13.0,1.6,12,27.5,+,8,9,
4435,NGC 4435,Galaxy,Virgo,10.9,3.0,12,27.7,+,13,5,
4436,NGC 4436,Galaxy,Virgo,13.1,1.9,12,27.7,+,12,19,
4438,NGC 4438,Galaxy,Virgo,10.1,9.3,12,27.8,+,13,1,
4439,NGC 4439,Open Cluster,Crux,8.4,4.0,12,28.4,-,60,6,
4440,NGC 4440,Galaxy,Virgo,11.8,2.0,12,27.9,+,12,18,
4441,NGC 4441,Galaxy,Draco,14.0,4.7,12,27.3,+,64,48,
4442,NGC 4442,Galaxy,Virgo,10.5,4.6,12,28.1,+,9,48,
4445,NGC 4445,Galaxy,Virgo,12.8,2.8,12,28.3,+,9,26,
4448,NGC 4448,Galaxy,Coma_Berenices,11.1,4.0,12,28.2,+,28,37,
4449,NGC 4449,Galaxy,Canes_Venatici,9.4,5.1,12,28.2,+,44,6,
4450,NGC 4450,Galaxy,Coma_Berenices,10.1,4.8,12,28.5,+,17,5,
4451,NGC 4451,Galaxy,Virgo,12.5,1.5,12,28.7,+,9,16,
4452,NGC 4452,Galaxy,Virgo,12.4,2.4,12,28.7,+,11,45,
4454,NGC 4454,Galaxy,Virgo,12.1,2.2,12,28.8,-,1,56,
4455,NGC 4455,Galaxy,Coma_Berenices,13.0,2.8,12,28.7,+,22,49,
4457,NGC 4457,Galaxy,Virgo,10.8,3.0,12,29.0,+,3,34,
4458,NGC 4458,Galaxy,Virgo,12.1,1.9,12,29.0,+,13,15,
4459,NGC 4459,Galaxy,Coma_Berenices,10.4,3.8,12,29.0,+,13,59,
4460,NGC 4460,Galaxy,Canes_Venatici,12.0,4.4,12,28.8,+,44,52,
4461,NGC 4461,Galaxy,Virgo,11.2,3.7,12,29.0,+,13,11,
4462,NGC 4462,Galaxy,Corvus,12.0,3.7,12,29.3,-,23,10,
4463,NGC 4463,Open Cluster,Musca,7.2,5.0,12,30.0,-,64,48,
4464,NGC 4464,Galaxy,Virgo,12.7,1.1,12,29.4,+,8,10,
4466,NGC 4466,Galaxy,Virgo,15.0,1.4,12,29.5,+,7,42,
4467,NGC 4467,Galaxy,Virgo,14.5,0.7,12,29.5,+,8,0,
4468,NGC 4468,Galaxy,Coma_Berenices,13.0,1.5,12,29.5,+,14,3,
4469,NGC 4469,Galaxy,Virgo,12.0,3.9,12,29.5,+,8,45,
4470,NGC 4470,Galaxy,Virgo,13.0,1.5,12,29.6,+,7,49,
4471,NGC 4471,Galaxy,Virgo,15.0,0.2,12,29.7,+,7,55,
4472,NGC 4472,Galaxy,Virgo,8.4,8.9,12,29.8,+,8,0,
4473,NGC 4473,Galaxy,Coma_Berenices,10.2,4.5,12,29.8,+,13,26,
4474,NGC 4474,Galaxy,Coma_Berenices,11.8,2.3,12,29.9,+,14,4,
4475,NGC 4475,Galaxy,Coma_Berenices,15.0,2.1,12,29.8,+,27,15,
4476,NGC 4476,Galaxy,Virgo,12.3,1.9,12,30.0,+,12,21,
4477,NGC 4477,Galaxy,Coma_Berenices,10.4,4.0,12,30.0,+,13,38,
4478,NGC 4478,Galaxy,Virgo,11.2,2.0,12,30.3,+,12,20,
4479,NGC 4479,Galaxy,Coma_Berenices,12.5,1.8,12,30.3,+,13,35,
4480,NGC 4480,Galaxy,Virgo,12.4,2.6,12,30.4,+,4,15,
4483,NGC 4483,Galaxy,Virgo,13.0,1.8,12,30.7,+,9,1,
4485,NGC 4485,Galaxy,Canes_Venatici,12.0,2.4,12,30.5,+,41,42,
4486,NGC 4486,Galaxy,Virgo,8.6,7.2,12,30.8,+,12,24,
4487,NGC 4487,Galaxy,Virgo,11.0,4.1,12,31.1,-,8,3,
4488,NGC 4488,Galaxy,Virgo,13.0,3.6,12,30.9,+,8,22,
4489,NGC 4489,Galaxy,Coma_Berenices,13.0,2.2,12,30.8,+,16,45,
4490,NGC 4490,Galaxy,Canes_Venatici,9.8,5.9,12,30.6,+,41,38,
4491,NGC 4491,Galaxy,Virgo,12.5,1.9,12,31.0,+,11,29,
4492,NGC 4492,Galaxy,Virgo,12.5,2.0,12,31.0,+,8,5,
4494,NGC 4494,Galaxy,Coma_Berenices,9.9,4.8,12,31.4,+,25,47,
4496,NGC 4496,Galaxy,Virgo,12.0,3.9,12,31.6,+,3,56,
4497,NGC 4497,Galaxy,Virgo,12.6,2.3,12,31.5,+,11,37,
4498,NGC 4498,Galaxy,Coma_Berenices,13.0,3.2,12,31.7,+,16,51,
4500,NGC 4500,Galaxy,Ursa_Major,13.0,1.9,12,31.4,+,57,58,
4501,NGC 4501,Galaxy,Coma_Berenices,9.5,6.9,12,32.0,+,14,25,
4503,NGC 4503,Galaxy,Virgo,11.1,3.5,12,32.1,+,11,11,
4504,NGC 4504,Galaxy,Virgo,12.0,4.0,12,32.3,-,7,34,
4506,NGC 4506,Galaxy,Coma_Berenices,14.0,1.6,12,32.2,+,13,25,
4507,NGC 4507,Galaxy,Centaurus,13.0,2.3,12,35.6,-,39,55,
4509,NGC 4509,Galaxy,Canes_Venatici,14.0,1.1,12,33.1,+,32,6,
4515,NGC 4515,Galaxy,Coma_Berenices,13.0,1.6,12,33.0,+,16,15,
4516,NGC 4516,Galaxy,Coma_Berenices,14.0,1.9,12,33.1,+,14,34,
4517,NGC 4517,Galaxy,Virgo,10.5,10.0,12,32.8,+,0,7,
4519,NGC 4519,Galaxy,Virgo,11.7,3.1,12,33.5,+,8,39,
4522,NGC 4522,Galaxy,Virgo,13.0,3.7,12,33.7,+,9,10,
4523,NGC 4523,Galaxy,Coma_Berenices,14.0,2.6,12,33.8,+,15,10,
4525,NGC 4525,Galaxy,Coma_Berenices,13.0,2.9,12,33.8,+,30,17,
4526,NGC 4526,Galaxy,Virgo,9.6,7.2,12,34.0,+,7,42,
4527,NGC 4527,Galaxy,Virgo,10.4,6.3,12,34.1,+,2,39,
4528,NGC 4528,Galaxy,Virgo,11.7,1.8,12,34.1,+,11,19,
4531,NGC 4531,Galaxy,Virgo,13.0,3.0,12,34.3,+,13,5,
4532,NGC 4532,Galaxy,Virgo,11.9,2.9,12,34.3,+,6,28,
4533,NGC 4533,Galaxy,Virgo,15.0,2.0,12,34.4,+,2,20,
4534,NGC 4534,Galaxy,Canes_Venatici,12.0,3.0,12,34.1,+,35,31,
4535,NGC 4535,Galaxy,Virgo,9.8,6.8,12,34.3,+,8,12,
4536,NGC 4536,Galaxy,Virgo,10.4,7.4,12,34.5,+,2,11,
4539,NGC 4539,Galaxy,Coma_Berenices,12.0,3.5,12,34.6,+,18,12,
4540,NGC 4540,Galaxy,Coma_Berenices,12.0,2.0,12,34.8,+,15,33,
4541,NGC 4541,Galaxy,Virgo,14.0,1.8,12,35.2,-,0,13,
4544,NGC 4544,Galaxy,Virgo,14.0,2.1,12,35.6,+,3,2,
4545,NGC 4545,Galaxy,Draco,13.0,2.8,12,34.6,+,63,31,
4546,NGC 4546,Galaxy,Virgo,10.3,3.5,12,35.5,-,3,48,
4548,NGC 4548,Galaxy,Coma_Berenices,10.2,5.4,12,35.4,+,14,30,
4550,NGC 4550,Galaxy,Virgo,11.6,3.5,12,35.5,+,12,13,
4551,NGC 4551,Galaxy,Virgo,11.9,2.0,12,35.6,+,12,16,
4552,NGC 4552,Galaxy,Virgo,9.8,4.2,12,35.7,+,12,33,
4555,NGC 4555,Galaxy,Coma_Berenices,14.0,1.7,12,35.7,+,26,31,
4556,NGC 4556,Galaxy,Coma_Berenices,14.0,1.5,12,35.8,+,26,54,
4559,NGC 4559,Galaxy,Coma_Berenices,9.9,10.0,12,36.0,+,27,58,
4561,NGC 4561,Galaxy,Coma_Berenices,13.0,1.5,12,36.1,+,19,20,
4562,NGC 4562,Galaxy,Coma_Berenices,14.0,2.5,12,35.6,+,25,51,
4564,NGC 4564,Galaxy,Virgo,11.1,3.1,12,36.4,+,11,26,
4565,NGC 4565,Galaxy,Coma_Berenices,9.6,16.0,12,36.3,+,25,59,
4566,NGC 4566,Galaxy,Ursa_Major,14.0,1.5,12,35.9,+,54,13,
4567,NGC 4567,Galaxy,Virgo,11.3,3.0,12,36.5,+,11,15,
4568,NGC 4568,Galaxy,Virgo,10.8,4.6,12,36.6,+,11,14,
4569,NGC 4569,Galaxy,Virgo,9.5,9.5,12,36.8,+,13,10,
4570,NGC 4570,Galaxy,Virgo,10.9,4.1,12,36.9,+,7,15,
4571,NGC 4571,Galaxy,Coma_Berenices,11.3,3.8,12,36.9,+,14,13,
4575,NGC 4575,Galaxy,Centaurus,13.0,2.2,12,37.9,-,40,32,
4576,NGC 4576,Galaxy,Virgo,13.5,1.4,12,37.6,+,4,22,
4578,NGC 4578,Galaxy,Virgo,11.4,3.6,12,37.5,+,9,33,
4579,NGC 4579,Galaxy,Virgo,9.8,5.4,12,37.7,+,11,49,
4580,NGC 4580,Galaxy,Virgo,13.0,2.4,12,37.8,+,5,22,
4584,NGC 4584,Galaxy,Virgo,14.0,1.5,12,38.3,+,13,7,
4586,NGC 4586,Galaxy,Virgo,11.6,4.4,12,38.5,+,4,19,
4589,NGC 4589,Galaxy,Draco,12.0,3.0,12,37.4,+,74,12,
4590,NGC 4590,Globular Cluster,Hydra,8.2,12.0,12,39.5,-,26,45,
4592,NGC 4592,Galaxy,Virgo,12.0,4.6,12,39.3,-,0,32,
4593,NGC 4593,Galaxy,Virgo,12.0,4.0,12,39.7,-,5,21,
4594,NGC 4594,Galaxy,Virgo,8.3,8.9,12,40.0,-,11,37,
4595,NGC 4595,Galaxy,Coma_Berenices,13.0,1.8,12,39.9,+,15,18,
4596,NGC 4596,Galaxy,Virgo,10.5,3.9,12,39.9,+,10,11,
4597,NGC 4597,Galaxy,Virgo,12.0,3.6,12,40.2,-,5,48,
4602,NGC 4602,Galaxy,Virgo,12.0,3.6,12,40.6,-,5,8,
4603,NGC 4603,Galaxy,Centaurus,12.0,3.8,12,40.9,-,40,59,
4605,NGC 4605,Galaxy,Ursa_Major,11.0,5.5,12,40.0,+,61,37,
4606,NGC 4606,Galaxy,Virgo,11.9,2.8,12,41.0,+,11,55,
4607,NGC 4607,Galaxy,Virgo,12.9,3.2,12,41.2,+,11,53,
4608,NGC 4608,Galaxy,Virgo,11.1,3.2,12,41.2,+,10,9,
4609,NGC 4609,Open Cluster,Crux,6.9,5.0,12,42.3,-,62,58,
4612,NGC 4612,Galaxy,Virgo,13.0,2.2,12,41.5,+,7,19,
4617,NGC 4617,Galaxy,Canes_Venatici,14.0,3.1,12,41.1,+,50,26,
4618,NGC 4618,Galaxy,Canes_Venatici,10.8,4.4,12,41.5,+,41,9,
4619,NGC 4619,Galaxy,Canes_Venatici,14.0,1.5,12,41.7,+,35,4,
4620,NGC 4620,Galaxy,Virgo,13.0,2.0,12,42.0,+,12,57,
4621,NGC 4621,Galaxy,Virgo,9.8,5.1,12,42.0,+,11,39,
4623,NGC 4623,Galaxy,Virgo,13.0,2.6,12,42.2,+,7,41,
4625,NGC 4625,Galaxy,Canes_Venatici,12.3,2.4,12,41.9,+,41,16,
4627,NGC 4627,Galaxy,Canes_Venatici,12.3,2.7,12,42.0,+,32,34,
4630,NGC 4630,Galaxy,Virgo,13.0,1.7,12,42.5,+,3,58,
4631,NGC 4631,Galaxy,Canes_Venatici,9.3,15.0,12,42.1,+,32,32,
4632,NGC 4632,Galaxy,Virgo,12.0,3.2,12,42.5,-,0,5,
4633,NGC 4633,Galaxy,Coma_Berenices,13.2,2.1,12,42.6,+,14,21,
4634,NGC 4634,Galaxy,Coma_Berenices,12.4,2.4,12,42.7,+,14,18,
4635,NGC 4635,Galaxy,Coma_Berenices,13.0,2.0,12,42.6,+,19,57,
4636,NGC 4636,Galaxy,Virgo,9.6,6.2,12,42.8,+,2,41,
4637,NGC 4637,Galaxy,Virgo,15.0,1.5,12,42.9,+,11,26,
4638,NGC 4638,Galaxy,Virgo,11.3,2.8,12,42.8,+,11,26,
4639,NGC 4639,Galaxy,Virgo,11.5,2.9,12,42.9,+,13,15,
4642,NGC 4642,Galaxy,Virgo,14.0,2.0,12,43.3,-,0,39,
4643,NGC 4643,Galaxy,Virgo,10.6,3.4,12,43.3,+,1,59,
4644,NGC 4644,Galaxy,Ursa_Major,14.0,1.8,12,42.7,+,55,9,
4645,NGC 4645,Galaxy,Centaurus,13.0,2.2,12,44.2,-,41,45,
4646,NGC 4646,Galaxy,Ursa_Major,14.0,0.7,12,42.9,+,54,51,
4647,NGC 4647,Galaxy,Virgo,11.4,3.0,12,43.5,+,11,35,
4648,NGC 4648,Galaxy,Draco,13.0,2.2,12,41.8,+,74,25,
4649,NGC 4649,Galaxy,Virgo,8.8,7.2,12,43.7,+,11,33,
4651,NGC 4651,Galaxy,Coma_Berenices,10.7,3.8,12,43.7,+,16,24,
4653,NGC 4653,Galaxy,Virgo,12.3,2.6,12,43.9,-,0,34,
4654,NGC 4654,Galaxy,Virgo,10.5,4.7,12,44.0,+,13,8,
4656,NGC 4656,Galaxy,Canes_Venatici,10.4,13.0,12,44.0,+,32,10,
4658,NGC 4658,Galaxy,Virgo,13.0,2.2,12,44.6,-,10,5,
4659,NGC 4659,Galaxy,Coma_Berenices,13.0,1.8,12,44.5,+,13,31,
4660,NGC 4660,Galaxy,Virgo,11.0,2.8,12,44.5,+,11,11,
4662,NGC 4662,Galaxy,Canes_Venatici,14.0,2.5,12,44.5,+,37,7,
4663,NGC 4663,Galaxy,Virgo,14.0,1.4,12,44.8,-,10,12,
4665,NGC 4665,Galaxy,Virgo,12.0,4.2,12,45.1,+,3,3,
4666,NGC 4666,Galaxy,Virgo,10.8,4.5,12,45.1,-,0,28,
4668,NGC 4668,Galaxy,Virgo,13.1,1.4,12,45.5,-,0,32,
4669,NGC 4669,Galaxy,Ursa_Major,15.0,1.7,12,44.8,+,54,53,
4670,NGC 4670,Galaxy,Coma_Berenices,12.7,1.8,12,45.3,+,27,8,
4673,NGC 4673,Galaxy,Coma_Berenices,14.0,1.2,12,45.6,+,27,4,
4674,NGC 4674,Galaxy,Virgo,15.0,1.9,12,46.1,-,8,39,
4675,NGC 4675,Galaxy,Ursa_Major,15.0,1.6,12,45.6,+,54,44,
4676,NGC 4676,Galaxy,Coma_Berenices,14.0,2.8,12,46.1,+,30,44,
4677,NGC 4677,Galaxy,Centaurus,12.7,2.9,12,47.0,-,41,35,
4679,NGC 4679,Galaxy,Centaurus,13.0,2.3,12,47.5,-,39,34,
4682,NGC 4682,Galaxy,Virgo,13.0,2.8,12,47.3,-,10,4,
4683,NGC 4683,Galaxy,Centaurus,12.9,2.1,12,47.7,-,41,32,
4684,NGC 4684,Galaxy,Virgo,13.0,2.9,12,47.3,-,2,43,
4686,NGC 4686,Galaxy,Ursa_Major,14.0,2.3,12,46.7,+,54,33,
4687,NGC 4687,Galaxy,Canes_Venatici,14.0,1.2,12,47.4,+,35,21,
4688,NGC 4688,Galaxy,Virgo,13.0,3.3,12,47.8,+,4,20,
4689,NGC 4689,Galaxy,Coma_Berenices,10.9,4.0,12,47.8,+,13,46,
4691,NGC 4691,Galaxy,Virgo,11.2,3.2,12,48.2,-,3,20,
4692,NGC 4692,Galaxy,Coma_Berenices,14.0,1.4,12,47.9,+,27,13,
4694,NGC 4694,Galaxy,Virgo,12.0,3.6,12,48.2,+,10,59,
4695,NGC 4695,Galaxy,Ursa_Major,15.0,1.3,12,47.5,+,54,23,
4696,NGC 4696,Galaxy,Centaurus,10.7,3.5,12,48.8,-,41,19,
4697,NGC 4697,Galaxy,Virgo,9.3,6.0,12,48.6,-,5,48,
4698,NGC 4698,Galaxy,Virgo,10.7,4.3,12,48.4,+,8,29,
4699,NGC 4699,Galaxy,Virgo,9.6,3.5,12,49.0,-,8,40,
4700,NGC 4700,Galaxy,Virgo,12.0,3.0,12,49.1,-,11,25,
4701,NGC 4701,Galaxy,Virgo,12.4,3.0,12,49.2,+,3,23,
4703,NGC 4703,Galaxy,Virgo,15.0,2.8,12,49.3,-,9,7,
4704,NGC 4704,Galaxy,Canes_Venatici,15.0,1.2,12,48.8,+,41,55,
4705,NGC 4705,Galaxy,Virgo,14.0,3.0,12,49.4,-,5,12,
4706,NGC 4706,Galaxy,Centaurus,12.7,2.2,12,49.9,-,41,17,
4707,NGC 4707,Galaxy,Canes_Venatici,14.0,2.3,12,48.4,+,51,10,
4708,NGC 4708,Galaxy,Virgo,14.0,1.6,12,49.7,-,11,6,
4710,NGC 4710,Galaxy,Coma_Berenices,11.0,5.1,12,49.6,+,15,10,
4712,NGC 4712,Galaxy,Coma_Berenices,13.0,2.6,12,49.6,+,25,28,
4713,NGC 4713,Galaxy,Virgo,11.8,2.8,12,50.0,+,5,19,
4715,NGC 4715,Galaxy,Coma_Berenices,15.0,2.0,12,49.8,+,27,49,
4718,NGC 4718,Galaxy,Virgo,15.0,2.1,12,50.5,-,5,17,
4719,NGC 4719,Galaxy,Canes_Venatici,14.0,1.8,12,50.1,+,33,9,
4724,NGC 4724,Galaxy,Corvus,15.0,1.5,12,50.9,-,14,20,
4725,NGC 4725,Galaxy,Coma_Berenices,9.2,11.0,12,50.4,+,25,30,
4727,NGC 4727,Galaxy,Corvus,13.0,1.6,12,51.0,-,14,20,
4731,NGC 4731,Galaxy,Virgo,11.0,6.5,12,51.0,-,6,24,
4733,NGC 4733,Galaxy,Virgo,13.0,2.3,12,51.1,+,10,55,
4734,NGC 4734,Galaxy,Virgo,14.0,1.2,12,51.2,+,4,52,
4735,NGC 4735,Galaxy,Coma_Berenices,15.0,0.7,12,51.0,+,28,56,
4736,NGC 4736,Galaxy,Canes_Venatici,8.2,11.0,12,50.9,+,41,7,
4738,NGC 4738,Galaxy,Coma_Berenices,15.0,2.3,12,51.1,+,28,48,
4739,NGC 4739,Galaxy,Virgo,14.0,1.7,12,51.6,-,8,25,
4742,NGC 4742,Galaxy,Virgo,11.1,2.3,12,51.8,-,10,27,
4746,NGC 4746,Galaxy,Virgo,13.0,2.5,12,51.9,+,12,5,
4747,NGC 4747,Galaxy,Coma_Berenices,12.4,3.6,12,51.8,+,25,47,
4749,NGC 4749,Galaxy,Draco,14.0,1.9,12,51.2,+,71,38,
4750,NGC 4750,Galaxy,Draco,12.0,2.3,12,50.1,+,72,52,
4753,NGC 4753,Galaxy,Virgo,9.9,5.4,12,52.4,-,1,12,
4754,NGC 4754,Galaxy,Virgo,10.6,4.7,12,52.3,+,11,19,
4755,NGC 4755,Open Cluster,Crux,4.2,10.0,12,53.6,-,60,20,
4756,NGC 4756,Galaxy,Corvus,13.0,2.0,12,52.9,-,15,25,
4757,NGC 4757,Galaxy,Virgo,15.0,1.8,12,52.8,-,10,19,
4758,NGC 4758,Galaxy,Coma_Berenices,14.0,3.2,12,52.7,+,15,51,
4760,NGC 4760,Galaxy,Virgo,13.0,1.8,12,53.1,-,10,30,
4762,NGC 4762,Galaxy,Virgo,10.2,8.7,12,52.9,+,11,14,
4763,NGC 4763,Galaxy,Corvus,13.0,1.7,12,53.4,-,17,0,
4765,NGC 4765,Galaxy,Virgo,13.0,1.4,12,53.2,+,4,28,
4766,NGC 4766,Galaxy,Virgo,15.0,1.6,12,53.1,-,10,23,
4767,NGC 4767,Galaxy,Centaurus,13.0,2.6,12,53.9,-,39,43,
4771,NGC 4771,Galaxy,Virgo,13.0,4.0,12,53.4,+,1,16,
4772,NGC 4772,Galaxy,Virgo,13.0,3.3,12,53.5,+,2,10,
4773,NGC 4773,Galaxy,Virgo,15.0,2.0,12,53.6,-,8,38,
4774,NGC 4774,Galaxy,Canes_Venatici,14.4,0.6,12,53.2,+,36,49,
4775,NGC 4775,Galaxy,Virgo,12.0,2.2,12,53.8,-,6,37,
4777,NGC 4777,Galaxy,Virgo,15.0,2.3,12,54.0,-,8,47,
4779,NGC 4779,Galaxy,Virgo,13.0,2.3,12,53.8,+,9,44,
4780,NGC 4780,Galaxy,Virgo,14.0,2.1,12,54.1,-,8,37,
4781,NGC 4781,Galaxy,Virgo,12.0,3.5,12,54.4,-,10,32,
4782,NGC 4782,Galaxy,Corvus,11.7,1.5,12,54.6,-,12,34,
4783,NGC 4783,Galaxy,Corvus,11.8,1.7,12,54.6,-,12,33,
4784,NGC 4784,Galaxy,Virgo,15.0,1.8,12,54.6,-,10,37,
4786,NGC 4786,Galaxy,Virgo,13.0,2.0,12,54.5,-,6,52,
4789,NGC 4789,Galaxy,Coma_Berenices,12.0,1.7,12,54.3,+,27,4,
4790,NGC 4790,Galaxy,Virgo,13.0,1.8,12,54.9,-,10,15,
4793,NGC 4793,Galaxy,Coma_Berenices,11.7,2.9,12,54.6,+,28,56,
4794,NGC 4794,Galaxy,Corvus,14.0,2.3,12,55.2,-,12,37,
4795,NGC 4795,Galaxy,Virgo,13.0,1.7,12,55.0,+,8,4,
4798,NGC 4798,Galaxy,Coma_Berenices,13.1,1.3,12,55.0,+,27,25,
4800,NGC 4800,Galaxy,Canes_Venatici,12.0,1.8,12,54.6,+,46,32,
4807,NGC 4807,Galaxy,Coma_Berenices,14.0,1.2,12,55.5,+,27,31,
4808,NGC 4808,Galaxy,Virgo,12.0,2.7,12,55.8,+,4,18,
4809,NGC 4809,Galaxy,Virgo,14.0,1.9,12,54.8,+,2,39,
4810,NGC 4810,Galaxy,Virgo,15.0,0.8,12,54.8,+,2,38,
4814,NGC 4814,Galaxy,Ursa_Major,13.0,3.2,12,55.4,+,58,21,
4815,NGC 4815,Open Cluster,Musca,8.6,3.0,12,58.0,-,64,57,
4816,NGC 4816,Galaxy,Coma_Berenices,15.0,1.6,12,56.2,+,27,45,
4818,NGC 4818,Galaxy,Virgo,12.0,4.5,12,56.8,-,8,31,
4819,NGC 4819,Galaxy,Coma_Berenices,14.0,1.2,12,56.5,+,26,59,
4821,NGC 4821,Galaxy,Coma_Berenices,15.0,0.7,12,56.5,+,26,57,
4825,NGC 4825,Galaxy,Virgo,12.1,2.0,12,57.2,-,13,40,
4826,NGC 4826,Galaxy,Coma_Berenices,8.5,9.3,12,56.7,+,21,41,
4827,NGC 4827,Galaxy,Coma_Berenices,13.0,1.7,12,56.7,+,27,11,
4833,NGC 4833,Globular Cluster,Musca,7.4,13.0,12,59.6,-,70,53,
4835,NGC 4835,Galaxy,Centaurus,12.0,3.4,12,58.1,-,46,15,
4837,NGC 4837,Galaxy,Canes_Venatici,14.0,1.4,12,56.9,+,48,18,
4839,NGC 4839,Galaxy,Coma_Berenices,14.0,4.2,12,57.4,+,27,30,
4840,NGC 4840,Galaxy,Coma_Berenices,15.0,0.6,12,57.5,+,27,37,
4841,NGC 4841,Galaxy,Coma_Berenices,11.5,1.9,12,57.5,+,28,29,
4842,NGC 4842,Galaxy,Coma_Berenices,15.0,0.6,12,57.6,+,27,29,
4845,NGC 4845,Galaxy,Virgo,12.0,5.0,12,58.0,+,1,35,
4848,NGC 4848,Galaxy,Coma_Berenices,14.0,1.8,12,58.1,+,28,15,
4849,NGC 4849,Galaxy,Coma_Berenices,15.0,2.2,12,58.2,+,26,24,
4850,NGC 4850,Galaxy,Coma_Berenices,16.0,1.6,12,58.4,+,27,58,
4852,NGC 4852,Open Cluster,Centaurus,9.0,11.0,13,0.1,-,59,36,
4853,NGC 4853,Galaxy,Coma_Berenices,13.1,1.2,12,58.6,+,27,36,
4856,NGC 4856,Galaxy,Virgo,10.4,4.6,12,59.3,-,15,2,
4858,NGC 4858,Galaxy,Coma_Berenices,16.0,0.4,12,59.0,+,28,7,
4859,NGC 4859,Galaxy,Coma_Berenices,15.0,1.7,12,59.0,+,26,49,
4860,NGC 4860,Galaxy,Coma_Berenices,13.5,1.0,12,59.1,+,28,7,
4861,NGC 4861,Galaxy,Canes_Venatici,12.2,4.1,12,59.0,+,34,52,
4864,NGC 4864,Galaxy,Coma_Berenices,13.6,0.6,12,59.2,+,27,59,
4865,NGC 4865,Galaxy,Coma_Berenices,13.3,1.4,12,59.3,+,28,5,
4866,NGC 4866,Galaxy,Virgo,11.0,6.5,12,59.5,+,14,10,
4867,NGC 4867,Galaxy,Coma_Berenices,16.0,1.1,12,59.3,+,27,58,
4868,NGC 4868,Galaxy,Canes_Venatici,13.0,1.7,12,59.1,+,37,19,
4869,NGC 4869,Galaxy,Coma_Berenices,13.5,1.1,12,59.4,+,27,55,
4871,NGC 4871,Galaxy,Coma_Berenices,15.0,0.5,12,59.5,+,27,57,
4872,NGC 4872,Galaxy,Coma_Berenices,13.7,1.0,12,59.6,+,27,57,
4873,NGC 4873,Galaxy,Coma_Berenices,14.2,0.8,12,59.6,+,27,59,
4874,NGC 4874,Galaxy,Coma_Berenices,11.9,2.7,12,59.6,+,27,58,
4876,NGC 4876,Galaxy,Coma_Berenices,15.0,0.4,12,59.7,+,27,55,
4877,NGC 4877,Galaxy,Virgo,13.0,2.7,13,0.4,-,15,17,
4880,NGC 4880,Galaxy,Virgo,12.0,3.3,13,0.2,+,12,29,
4881,NGC 4881,Galaxy,Coma_Berenices,13.5,1.0,13,0.0,+,28,15,
4886,NGC 4886,Galaxy,Coma_Berenices,13.9,0.8,13,0.0,+,27,59,
4887,NGC 4887,Galaxy,Virgo,14.0,1.6,13,0.6,-,14,40,
4889,NGC 4889,Galaxy,Coma_Berenices,11.4,3.0,13,0.1,+,27,58,
4892,NGC 4892,Galaxy,Coma_Berenices,15.0,1.6,13,0.0,+,26,54,
4895,NGC 4895,Galaxy,Coma_Berenices,12.8,2.3,13,0.3,+,28,12,
4896,NGC 4896,Galaxy,Coma_Berenices,13.7,1.3,13,0.5,+,28,21,
4897,NGC 4897,Galaxy,Virgo,13.0,2.8,13,0.9,-,13,27,
4899,NGC 4899,Galaxy,Virgo,12.0,2.7,13,0.9,-,13,57,
4900,NGC 4900,Galaxy,Virgo,11.5,2.3,13,0.6,+,2,30,
4902,NGC 4902,Galaxy,Virgo,11.2,3.0,13,1.0,-,14,31,
4904,NGC 4904,Galaxy,Virgo,12.1,2.3,13,1.0,-,0,2,
4907,NGC 4907,Galaxy,Coma_Berenices,13.4,1.4,13,0.8,+,28,9,
4908,NGC 4908,Galaxy,Coma_Berenices,15.0,1.1,13,0.9,+,28,2,
4911,NGC 4911,Galaxy,Coma_Berenices,12.8,1.3,13,0.9,+,27,47,
4914,NGC 4914,Galaxy,Canes_Venatici,12.0,3.6,13,0.7,+,37,19,
