ObjectNum,Name,Type,Constellation,Magnitude,Size,RAHour,RAMinute,DecSign,DecDeg,DecMinute,Distance (ly)
NGC 4313,NGC 4313,Galaxy,Virgo,13.0,3.9,12,22.6,+,11,48,
NGC 4314,NGC 4314,Galaxy,Coma_Berenices,10.5,4.8,12,22.6,+,29,53,
NGC 4318,NGC 4318,Galaxy,Virgo,14.0,0.9,12,22.7,+,8,12,
NGC 4319,NGC 4319,Galaxy,Draco,12.0,3.1,12,21.7,+,75,19,
NGC 4322,NGC 4322,Galaxy,Coma_Berenices,13.9,1.3,12,23.0,+,15,54,
NGC 4324,NGC 4324,Galaxy,Virgo,13.0,2.5,12,23.1,+,5,15,
NGC 4326,NGC 4326,Galaxy,Virgo,14.0,1.7,12,23.2,+,6,4,
NGC 4328,NGC 4328,Galaxy,Coma_Berenices,13.5,1.5,12,23.3,+,15,48,
NGC 4329,NGC 4329,Galaxy,Corvus,14.0,1.2,12,23.4,-,12,34,
NGC 4331,NGC 4331,Galaxy,Draco,15.0,2.0,12,22.4,+,76,11,
NGC 4332,NGC 4332,Galaxy,Draco,13.0,2.3,12,22.8,+,65,51,
NGC 4333,NGC 4333,Galaxy,Virgo,14.0,1.1,12,23.4,+,6,2,
NGC 4334,NGC 4334,Galaxy,Virgo,14.0,2.4,12,23.4,+,7,28,
NGC 4335,NGC 4335,Galaxy,Ursa_Major,14.0,2.2,12,23.0,+,58,27,
NGC 4337,NGC 4337,Open Cluster,Crux,8.9,4.0,12,23.9,-,58,8,
NGC 4339,NGC 4339,Galaxy,Virgo,11.4,2.3,12,23.6,+,6,5,
NGC 4340,NGC 4340,Galaxy,Coma_Berenices,11.0,4.1,12,23.6,+,16,43,
NGC 4342,NGC 4342,Galaxy,Virgo,14.0,1.1,12,23.6,+,7,3,
NGC 4343,NGC 4343,Galaxy,Virgo,12.1,2.8,12,23.7,+,6,57,
NGC 4344,NGC 4344,Galaxy,Coma_Berenices,13.0,1.9,12,23.6,+,17,32,
NGC 4346,NGC 4346,Galaxy,Canes_Venatici,12.0,3.5,12,23.5,+,47,0,
NGC 4348,NGC 4348,Galaxy,Virgo,13.0,3.5,12,23.9,-,3,27,
NGC 4349,NGC 4349,Open Cluster,Crux,7.4,16.0,12,24.5,-,61,54,
NGC 4350,NGC 4350,Galaxy,Coma_Berenices,11.1,3.2,12,24.0,+,16,42,
NGC 4351,NGC 4351,Galaxy,Virgo,12.7,2.0,12,24.0,+,12,12,
NGC 4352,NGC 4352,Galaxy,Virgo,12.7,1.9,12,24.1,+,11,13,
NGC 4353,NGC 4353,Galaxy,Virgo,14.0,1.3,12,24.0,+,7,47,
NGC 4357,NGC 4357,Galaxy,Canes_Venatici,14.0,3.8,12,24.0,+,48,46,
NGC 4359,NGC 4359,Galaxy,Coma_Berenices,13.0,3.5,12,24.2,+,31,31,
NGC 4360,NGC 4360,Galaxy,Virgo,13.0,1.7,12,24.3,+,9,17,
NGC 4361,NGC 4361,Planetary Nebula,Corvus,10.0,1.8,12,24.5,-,18,48,
NGC 4363,NGC 4363,Galaxy,Draco,15.0,1.5,12,23.5,+,74,57,
NGC 4365,NGC 4365,Galaxy,Virgo,11.0,6.2,12,24.5,+,7,19,
NGC 4369,NGC 4369,Galaxy,Canes_Venatici,12.0,2.5,12,24.6,+,39,23,
NGC 4370,NGC 4370,Galaxy,Virgo,14.0,1.6,12,24.9,+,7,27,
NGC 4371,NGC 4371,Galaxy,Virgo,10.8,3.9,12,24.9,+,11,42,
NGC 4372,NGC 4372,Globular Cluster,Musca,7.8,18.0,12,25.8,-,72,40,
NGC 4373,NGC 4373,Galaxy,Centaurus,11.1,3.2,12,25.3,-,39,45,
NGC 4375,NGC 4375,Galaxy,Coma_Berenices,14.0,1.6,12,25.0,+,28,33,
NGC 4377,NGC 4377,Galaxy,Coma_Berenices,11.8,1.8,12,25.2,+,14,46,
NGC 4378,NGC 4378,Galaxy,Virgo,12.0,3.3,12,25.3,+,4,55,
NGC 4379,NGC 4379,Galaxy,Coma_Berenices,11.7,2.1,12,25.2,+,15,36,
NGC 4380,NGC 4380,Galaxy,Virgo,12.0,3.7,12,25.4,+,10,1,
NGC 4383,NGC 4383,Galaxy,Coma_Berenices,13.0,2.2,12,25.4,+,16,28,
NGC 4384,NGC 4384,Galaxy,Ursa_Major,13.0,1.5,12,25.2,+,54,30,
NGC 4385,NGC 4385,Galaxy,Virgo,12.4,2.3,12,25.7,+,0,34,
NGC 4386,NGC 4386,Galaxy,Draco,12.0,3.0,12,24.5,+,75,32,
NGC 4387,NGC 4387,Galaxy,Virgo,12.0,1.9,12,25.7,+,12,49,
NGC 4388,NGC 4388,Galaxy,Virgo,11.1,5.1,12,25.8,+,12,40,
NGC 4389,NGC 4389,Galaxy,Canes_Venatici,12.0,2.7,12,25.6,+,45,41,
NGC 4390,NGC 4390,Galaxy,Virgo,13.0,1.8,12,25.8,+,10,27,
NGC 4391,NGC 4391,Galaxy,Draco,14.0,1.4,12,25.3,+,64,56,
NGC 4393,NGC 4393,Galaxy,Coma_Berenices,13.0,3.3,12,25.8,+,27,33,
NGC 4394,NGC 4394,Galaxy,Coma_Berenices,10.9,3.9,12,25.9,+,18,13,
NGC 4395,NGC 4395,Galaxy,Canes_Venatici,10.2,12.0,12,25.8,+,33,33,
NGC 4396,NGC 4396,Galaxy,Coma_Berenices,13.0,3.5,12,26.0,+,15,40,
NGC 4402,NGC 4402,Galaxy,Virgo,11.7,4.1,12,26.1,+,13,7,
NGC 4405,NGC 4405,Galaxy,Coma_Berenices,13.0,2.0,12,26.1,+,16,11,
NGC 4410,NGC 4410,Galaxy,Virgo,14.0,1.3,12,26.5,+,9,1,
NGC 4411,NGC 4411,Galaxy,Virgo,12.8,2.2,12,26.5,+,8,52,
NGC 4412,NGC 4412,Galaxy,Virgo,13.0,1.5,12,26.6,+,3,58,
NGC 4413,NGC 4413,Galaxy,Virgo,13.0,2.5,12,26.5,+,12,37,
NGC 4414,NGC 4414,Galaxy,Coma_Berenices,10.3,3.6,12,26.4,+,31,13,
NGC 4415,NGC 4415,Galaxy,Virgo,14.0,1.5,12,26.6,+,8,25,
NGC 4417,NGC 4417,Galaxy,Virgo,11.2,3.6,12,26.8,+,9,35,
NGC 4419,NGC 4419,Galaxy,Coma_Berenices,11.1,3.4,12,26.9,+,15,3,
NGC 4420,NGC 4420,Galaxy,Virgo,13.0,2.2,12,27.0,+,2,30,
NGC 4421,NGC 4421,Galaxy,Coma_Berenices,11.6,2.7,12,27.0,+,15,28,
NGC 4423,NGC 4423,Galaxy,Virgo,14.0,2.3,12,27.1,+,5,52,
NGC 4424,NGC 4424,Galaxy,Virgo,11.6,3.7,12,27.2,+,9,25,
NGC 4425,NGC 4425,Galaxy,Virgo,11.9,3.4,12,27.2,+,12,44,
NGC 4428,NGC 4428,Galaxy,Virgo,13.0,1.9,12,27.5,-,8,10,
NGC 4429,NGC 4429,Galaxy,Virgo,10.2,5.5,12,27.4,+,11,7,
NGC 4430,NGC 4430,Galaxy,Virgo,12.0,2.7,12,27.4,+,6,15,
NGC 4431,NGC 4431,Galaxy,Virgo,12.8,2.0,12,27.5,+,12,18,
NGC 4433,NGC 4433,Galaxy,Virgo,13.0,2.3,12,27.6,-,8,17,
NGC 4434,NGC 4434,Galaxy,Virgo,13.0,1.6,12,27.5,+,8,9,
NGC 4435,NGC 4435,Galaxy,Virgo,10.9,3.0,12,27.7,+,13,5,
NGC 4436,NGC 4436,Galaxy,Virgo,13.1,1.9,12,27.7,+,12,19,
NGC 4438,NGC 4438,Galaxy,Virgo,10.1,9.3,12,27.8,+,13,1,
NGC 4439,NGC 4439,Open Cluster,Crux,8.4,4.0,12,28.4,-,60,6,
NGC 4440,NGC 4440,Galaxy,Virgo,11.8,2.0,12,27.9,+,12,18,
NGC 4441,NGC 4441,Galaxy,Draco,14.0,4.7,12,27.3,+,64,48,
NGC 4442,NGC 4442,Galaxy,Virgo,10.5,4.6,12,28.1,+,9,48,
NGC 4445,NGC 4445,Galaxy,Virgo,12.8,2.8,12,28.3,+,9,26,
NGC 4448,NGC 4448,Galaxy,Coma_Berenices,11.1,4.0,12,28.2,+,28,37,
NGC 4449,NGC 4449,Galaxy,Canes_Venatici,9.4,5.1,12,28.2,+,44,6,
NGC 4450,NGC 4450,Galaxy,Coma_Berenices,10.1,4.8,12,28.5,+,17,5,
NGC 4451,NGC 4451,Galaxy,Virgo,12.5,1.5,12,28.7,+,9,16,
NGC 4452,NGC 4452,Galaxy,Virgo,12.4,2.4,12,28.7,+,11,45,
NGC 4454,NGC 4454,Galaxy,Virgo,12.1,2.2,12,28.8,-,1,56,
NGC 4455,NGC 4455,Galaxy,Coma_Berenices,13.0,2.8,12,28.7,+,22,49,
NGC 4457,NGC 4457,Galaxy,Virgo,10.8,3.0,12,29.0,+,3,34,
NGC 4458,NGC 4458,Galaxy,Virgo,12.1,1.9,12,29.0,+,13,15,
NGC 4459,NGC 4459,Galaxy,Coma_Berenices,10.4,3.8,12,29.0,+,13,59,
NGC 4460,NGC 4460,Galaxy,Canes_Venatici,12.0,4.4,12,28.8,+,44,52,
NGC 4461,NGC 4461,Galaxy,Virgo,11.2,3.7,12,29.0,+,13,11,
NGC 4462,NGC 4462,Galaxy,Corvus,12.0,3.7,12,29.3,-,23,10,
NGC 4463,NGC 4463,Open Cluster,Musca,7.2,5.0,12,30.0,-,64,48,
NGC 4464,NGC 4464,Galaxy,Virgo,12.7,1.1,12,29.4,+,8,10,
NGC 4466,NGC 4466,Galaxy,Virgo,15.0,1.4,12,29.5,+,7,42,
NGC 4467,NGC 4467,Galaxy,Virgo,14.5,0.7,12,29.5,+,8,0,
NGC 4468,NGC 4468,Galaxy,Coma_Berenices,13.0,1.5,12,29.5,+,14,3,
NGC 4469,NGC 4469,Galaxy,Virgo,12.0,3.9,12,29.5,+,8,45,
NGC 4470,NGC 4470,Galaxy,Virgo,13.0,1.5,12,29.6,+,7,49,
NGC 4471,NGC 4471,Galaxy,Virgo,15.0,0.2,12,29.7,+,7,55,
NGC 4473,NGC 4473,Galaxy,Coma_Berenices,10.2,4.5,12,29.8,+,13,26,
NGC 4474,NGC 4474,Galaxy,Coma_Berenices,11.8,2.3,12,29.9,+,14,4,
NGC 4475,NGC 4475,Galaxy,Coma_Berenices,15.0,2.1,12,29.8,+,27,15,
NGC 4476,NGC 4476,Galaxy,Virgo,12.3,1.9,12,30.0,+,12,21,
NGC 4477,NGC 4477,Galaxy,Coma_Berenices,10.4,4.0,12,30.0,+,13,38,
NGC 4478,NGC 4478,Galaxy,Virgo,11.2,2.0,12,30.3,+,12,20,
NGC 4479,NGC 4479,Galaxy,Coma_Berenices,12.5,1.8,12,30.3,+,13,35,
NGC 4480,NGC 4480,Galaxy,Virgo,12.4,2.6,12,30.4,+,4,15,
NGC 4483,NGC 4483,Galaxy,Virgo,13.0,1.8,12,30.7,+,9,1,
NGC 4485,NGC 4485,Galaxy,Canes_Venatici,12.0,2.4,12,30.5,+,41,42,
NGC 4487,NGC 4487,Galaxy,Virgo,11.0,4.1,12,31.1,-,8,3,
NGC 4488,NGC 4488,Galaxy,Virgo,13.0,3.6,12,30.9,+,8,22,
NGC 4489,NGC 4489,Galaxy,Coma_Berenices,13.0,2.2,12,30.8,+,16,45,
NGC 4490,NGC 4490,Galaxy,Canes_Venatici,9.8,5.9,12,30.6,+,41,38,
NGC 4491,NGC 4491,Galaxy,Virgo,12.5,1.9,12,31.0,+,11,29,
NGC 4492,NGC 4492,Galaxy,Virgo,12.5,2.0,12,31.0,+,8,5,
NGC 4494,NGC 4494,Galaxy,Coma_Berenices,9.9,4.8,12,31.4,+,25,47,
NGC 4496,NGC 4496,Galaxy,Virgo,12.0,3.9,12,31.6,+,3,56,
NGC 4497,NGC 4497,Galaxy,Virgo,12.6,2.3,12,31.5,+,11,37,
NGC 4498,NGC 4498,Galaxy,Coma_Berenices,13.0,3.2,12,31.7,+,16,51,
NGC 4500,NGC 4500,Galaxy,Ursa_Major,13.0,1.9,12,31.4,+,57,58,
NGC 4503,NGC 4503,Galaxy,Virgo,11.1,3.5,12,32.1,+,11,11,
NGC 4504,NGC 4504,Galaxy,Virgo,12.0,4.0,12,32.3,-,7,34,
NGC 4506,NGC 4506,Galaxy,Coma_Berenices,14.0,1.6,12,32.2,+,13,25,
NGC 4507,NGC 4507,Galaxy,Centaurus,13.0,2.3,12,35.6,-,39,55,
NGC 4509,NGC 4509,Galaxy,Canes_Venatici,14.0,1.1,12,33.1,+,32,6,
NGC 4515,NGC 4515,Galaxy,Coma_Berenices,13.0,1.6,12,33.0,+,16,15,
NGC 4516,NGC 4516,Galaxy,Coma_Berenices,14.0,1.9,12,33.1,+,14,34,
NGC 4517,NGC 4517,Galaxy,Virgo,10.5,10.0,12,32.8,+,0,7,
NGC 4519,NGC 4519,Galaxy,Virgo,11.7,3.1,12,33.5,+,8,39,
NGC 4522,NGC 4522,Galaxy,Virgo,13.0,3.7,12,33.7,+,9,10,
NGC 4523,NGC 4523,Galaxy,Coma_Berenices,14.0,2.6,12,33.8,+,15,10,
NGC 4525,NGC 4525,Galaxy,Coma_Berenices,13.0,2.9,12,33.8,+,30,17,
NGC 4526,NGC 4526,Galaxy,Virgo,9.6,7.2,12,34.0,+,7,42,
NGC 4527,NGC 4527,Galaxy,Virgo,10.4,6.3,12,34.1,+,2,39,
NGC 4528,NGC 4528,Galaxy,Virgo,11.7,1.8,12,34.1,+,11,19,
NGC 4531,NGC 4531,Galaxy,Virgo,13.0,3.0,12,34.3,+,13,5,
NGC 4532,NGC 4532,Galaxy,Virgo,11.9,2.9,12,34.3,+,6,28,
NGC 4533,NGC 4533,Galaxy,Virgo,15.0,2.0,12,34.4,+,2,20,
NGC 4534,NGC 4534,Galaxy,Canes_Venatici,12.0,3.0,12,34.1,+,35,31,
NGC 4535,NGC 4535,Galaxy,Virgo,9.8,6.8,12,34.3,+,8,12,
NGC 4536,NGC 4536,Galaxy,Virgo,10.4,7.4,12,34.5,+,2,11,
NGC 4539,NGC 4539,Galaxy,Coma_Berenices,12.0,3.5,12,34.6,+,18,12,
NGC 4540,NGC 4540,Galaxy,Coma_Berenices,12.0,2.0,12,34.8,+,15,33,
NGC 4541,NGC 4541,Galaxy,Virgo,14.0,1.8,12,35.2,-,0,13,
NGC 4544,NGC 4544,Galaxy,Virgo,14.0,2.1,12,35.6,+,3,2,
NGC 4545,NGC 4545,Galaxy,Draco,13.0,2.8,12,34.6,+,63,31,
NGC 4546,NGC 4546,Galaxy,Virgo,10.3,3.5,12,35.5,-,3,48,
NGC 4550,NGC 4550,Galaxy,Virgo,11.6,3.5,12,35.5,+,12,13,
NGC 4551,NGC 4551,Galaxy,Virgo,11.9,2.0,12,35.6,+,12,16,
NGC 4555,NGC 4555,Galaxy,Coma_Berenices,14.0,1.7,12,35.7,+,26,31,
NGC 4556,NGC 4556,Galaxy,Coma_Berenices,14.0,1.5,12,35.8,+,26,54,
NGC 4559,NGC 4559,Galaxy,Coma_Berenices,9.9,10.0,12,36.0,+,27,58,
NGC 4561,NGC 4561,Galaxy,Coma_Berenices,13.0,1.5,12,36.1,+,19,20,
NGC 4562,NGC 4562,Galaxy,Coma_Berenices,14.0,2.5,12,35.6,+,25,51,
NGC 4564,NGC 4564,Galaxy,Virgo,11.1,3.1,12,36.4,+,11,26,
NGC 4565,NGC 4565,Galaxy,Coma_Berenices,9.6,16.0,12,36.3,+,25,59,
NGC 4566,NGC 4566,Galaxy,Ursa_Major,14.0,1.5,12,35.9,+,54,13,
NGC 4567,NGC 4567,Galaxy,Virgo,11.3,3.0,12,36.5,+,11,15,
NGC 4568,NGC 4568,Galaxy,Virgo,10.8,4.6,12,36.6,+,11,14,
NGC 4570,NGC 4570,Galaxy,Virgo,10.9,4.1,12,36.9,+,7,15,
NGC 4571,NGC 4571,Galaxy,Coma_Berenices,11.3,3.8,12,36.9,+,14,13,
NGC 4575,NGC 4575,Galaxy,Centaurus,13.0,2.2,12,37.9,-,40,32,
NGC 4576,NGC 4576,Galaxy,Virgo,13.5,1.4,12,37.6,+,4,22,
NGC 4578,NGC 4578,Galaxy,Virgo,11.4,3.6,12,37.5,+,9,33,
NGC 4580,NGC 4580,Galaxy,Virgo,13.0,2.4,12,37.8,+,5,22,
NGC 4584,NGC 4584,Galaxy,Virgo,14.0,1.5,12,38.3,+,13,7,
NGC 4586,NGC 4586,Galaxy,Virgo,11.6,4.4,12,38.5,+,4,19,
NGC 4589,NGC 4589,Galaxy,Draco,12.0,3.0,12,37.4,+,74,12,
NGC 4592,NGC 4592,Galaxy,Virgo,12.0,4.6,12,39.3,-,0,32,
NGC 4593,NGC 4593,Galaxy,Virgo,12.0,4.0,12,39.7,-,5,21,
NGC 4595,NGC 4595,Galaxy,Coma_Berenices,13.0,1.8,12,39.9,+,15,18,
NGC 4596,NGC 4596,Galaxy,Virgo,10.5,3.9,12,39.9,+,10,11,
NGC 4597,NGC 4597,Galaxy,Virgo,12.0,3.6,12,40.2,-,5,48,
NGC 4602,NGC 4602,Galaxy,Virgo,12.0,3.6,12,40.6,-,5,8,
NGC 4603,NGC 4603,Galaxy,Centaurus,12.0,3.8,12,40.9,-,40,59,
NGC 4605,NGC 4605,Galaxy,Ursa_Major,11.0,5.5,12,40.0,+,61,37,
NGC 4606,NGC 4606,Galaxy,Virgo,11.9,2.8,12,41.0,+,11,55,
NGC 4607,NGC 4607,Galaxy,Virgo,12.9,3.2,12,41.2,+,11,53,
NGC 4608,NGC 4608,Galaxy,Virgo,11.1,3.2,12,41.2,+,10,9,
NGC 4609,NGC 4609,Open Cluster,Crux,6.9,5.0,12,42.3,-,62,58,
NGC 4612,NGC 4612,Galaxy,Virgo,13.0,2.2,12,41.5,+,7,19,
NGC 4617,NGC 4617,Galaxy,Canes_Venatici,14.0,3.1,12,41.1,+,50,26,
NGC 4618,NGC 4618,Galaxy,Canes_Venatici,10.8,4.4,12,41.5,+,41,9,
NGC 4619,NGC 4619,Galaxy,Canes_Venatici,14.0,1.5,12,41.7,+,35,4,
NGC 4620,NGC 4620,Galaxy,Virgo,13.0,2.0,12,42.0,+,12,57,
NGC 4623,NGC 4623,Galaxy,Virgo,13.0,2.6,12,42.2,+,7,41,
NGC 4625,NGC 4625,Galaxy,Canes_Venatici,12.3,2.4,12,41.9,+,41,16,
NGC 4627,NGC 4627,Galaxy,Canes_Venatici,12.3,2.7,12,42.0,+,32,34,
NGC 4630,NGC 4630,Galaxy,Virgo,13.0,1.7,12,42.5,+,3,58,
NGC 4631,NGC 4631,Galaxy,Canes_Venatici,9.3,15.0,12,42.1,+,32,32,
NGC 4632,NGC 4632,Galaxy,Virgo,12.0,3.2,12,42.5,-,0,5,
NGC 4633,NGC 4633,Galaxy,Coma_Berenices,13.2,2.1,12,42.6,+,14,21,
NGC 4634,NGC 4634,Galaxy,Coma_Berenices,12.4,2.4,12,42.7,+,14,18,
NGC 4635,NGC 4635,Galaxy,Coma_Berenices,13.0,2.0,12,42.6,+,19,57,
NGC 4636,NGC 4636,Galaxy,Virgo,9.6,6.2,12,42.8,+,2,41,
NGC 4637,NGC 4637,Galaxy,Virgo,15.0,1.5,12,42.9,+,11,26,
NGC 4638,NGC 4638,Galaxy,Virgo,11.3,2.8,12,42.8,+,11,26,
NGC 4639,NGC 4639,Galaxy,Virgo,11.5,2.9,12,42.9,+,13,15,
NGC 4642,NGC 4642,Galaxy,Virgo,14.0,2.0,12,43.3,-,0,39,
NGC 4643,NGC 4643,Galaxy,Virgo,10.6,3.4,12,43.3,+,1,59,
NGC 4644,NGC 4644,Galaxy,Ursa_Major,14.0,1.8,12,42.7,+,55,9,
NGC 4645,NGC 4645,Galaxy,Centaurus,13.0,2.2,12,44.2,-,41,45,
NGC 4646,NGC 4646,Galaxy,Ursa_Major,14.0,0.7,12,42.9,+,54,51,
NGC 4647,NGC 4647,Galaxy,Virgo,11.4,3.0,12,43.5,+,11,35,
NGC 4648,NGC 4648,Galaxy,Draco,13.0,2.2,12,41.8,+,74,25,
NGC 4651,NGC 4651,Galaxy,Coma_Berenices,10.7,3.8,12,43.7,+,16,24,
NGC 4653,NGC 4653,Galaxy,Virgo,12.3,2.6,12,43.9,-,0,34,
NGC 4654,NGC 4654,Galaxy,Virgo,10.5,4.7,12,44.0,+,13,8,
NGC 4656,NGC 4656,Galaxy,Canes_Venatici,10.4,13.0,12,44.0,+,32,10,
NGC 4658,NGC 4658,Galaxy,Virgo,13.0,2.2,12,44.6,-,10,5,
NGC 4659,NGC 4659,Galaxy,Coma_Berenices,13.0,1.8,12,44.5,+,13,31,
NGC 4660,NGC 4660,Galaxy,Virgo,11.0,2.8,12,44.5,+,11,11,
NGC 4662,NGC 4662,Galaxy,Canes_Venatici,14.0,2.5,12,44.5,+,37,7,
NGC 4663,NGC 4663,Galaxy,Virgo,14.0,1.4,12,44.8,-,10,12,
NGC 4666,NGC 4666,Galaxy,Virgo,10.8,4.5,12,45.1,-,0,28,
NGC 4668,NGC 4668,Galaxy,Virgo,13.1,1.4,12,45.5,-,0,32,
NGC 4669,NGC 4669,Galaxy,Ursa_Major,15.0,1.7,12,44.8,+,54,53,
NGC 4670,NGC 4670,Galaxy,Coma_Berenices,12.7,1.8,12,45.3,+,27,8,
NGC 4673,NGC 4673,Galaxy,Coma_Berenices,14.0,1.2,12,45.6,+,27,4,
NGC 4674,NGC 4674,Galaxy,Virgo,15.0,1.9,12,46.1,-,8,39,
NGC 4675,NGC 4675,Galaxy,Ursa_Major,15.0,1.6,12,45.6,+,54,44,
NGC 4676,NGC 4676,Galaxy,Coma_Berenices,14.0,2.8,12,46.1,+,30,44,
NGC 4677,NGC 4677,Galaxy,Centaurus,12.7,2.9,12,47.0,-,41,35,
NGC 4679,NGC 4679,Galaxy,Centaurus,13.0,2.3,12,47.5,-,39,34,
NGC 4682,NGC 4682,Galaxy,Virgo,13.0,2.8,12,47.3,-,10,4,
NGC 4683,NGC 4683,Galaxy,Centaurus,12.9,2.1,12,47.7,-,41,32,
NGC 4684,NGC 4684,Galaxy,Virgo,13.0,2.9,12,47.3,-,2,43,
NGC 4686,NGC 4686,Galaxy,Ursa_Major,14.0,2.3,12,46.7,+,54,33,
NGC 4687,NGC 4687,Galaxy,Canes_Venatici,14.0,1.2,12,47.4,+,35,21,
NGC 4688,NGC 4688,Galaxy,Virgo,13.0,3.3,12,47.8,+,4,20,
NGC 4689,NGC 4689,Galaxy,Coma_Berenices,10.9,4.0,12,47.8,+,13,46,
NGC 4691,NGC 4691,Galaxy,Virgo,11.2,3.2,12,48.2,-,3,20,
NGC 4692,NGC 4692,Galaxy,Coma_Berenices,14.0,1.4,12,47.9,+,27,13,
NGC 4694,NGC 4694,Galaxy,Virgo,12.0,3.6,12,48.2,+,10,59,
NGC 4695,NGC 4695,Galaxy,Ursa_Major,15.0,1.3,12,47.5,+,54,23,
NGC 4696,NGC 4696,Galaxy,Centaurus,10.7,3.5,12,48.8,-,41,19,
NGC 4697,NGC 4697,Galaxy,Virgo,9.3,6.0,12,48.6,-,5,48,
NGC 4698,NGC 4698,Galaxy,Virgo,10.7,4.3,12,48.4,+,8,29,
NGC 4699,NGC 4699,Galaxy,Virgo,9.6,3.5,12,49.0,-,8,40,
NGC 4700,NGC 4700,Galaxy,Virgo,12.0,3.0,12,49.1,-,11,25,
NGC 4701,NGC 4701,Galaxy,Virgo,12.4,3.0,12,49.2,+,3,23,
NGC 4703,NGC 4703,Galaxy,Virgo,15.0,2.8,12,49.3,-,9,7,
NGC 4704,NGC 4704,Galaxy,Canes_Venatici,15.0,1.2,12,48.8,+,41,55,
NGC 4705,NGC 4705,Galaxy,Virgo,14.0,3.0,12,49.4,-,5,12,
NGC 4706,NGC 4706,Galaxy,Centaurus,12.7,2.2,12,49.9,-,41,17,
NGC 4707,NGC 4707,Galaxy,Canes_Venatici,14.0,2.3,12,48.4,+,51,10,
NGC 4708,NGC 4708,Galaxy,Virgo,14.0,1.6,12,49.7,-,11,6,
NGC 4710,NGC 4710,Galaxy,Coma_Berenices,11.0,5.1,12,49.6,+,15,10,
NGC 4712,NGC 4712,Galaxy,Coma_Berenices,13.0,2.6,12,49.6,+,25,28,
NGC 4713,NGC 4713,Galaxy,Virgo,11.8,2.8,12,50.0,+,5,19,
NGC 4715,NGC 4715,Galaxy,Coma_Berenices,15.0,2.0,12,49.8,+,27,49,
NGC 4718,NGC 4718,Galaxy,Virgo,15.0,2.1,12,50.5,-,5,17,
NGC 4719,NGC 4719,Galaxy,Canes_Venatici,14.0,1.8,12,50.1,+,33,9,
NGC 4724,NGC 4724,Galaxy,Corvus,15.0,1.5,12,50.9,-,14,20,
NGC 4725,NGC 4725,Galaxy,Coma_Berenices,9.2,11.0,12,50.4,+,25,30,
NGC 4727,NGC 4727,Galaxy,Corvus,13.0,1.6,12,51.0,-,14,20,
NGC 4731,NGC 4731,Galaxy,Virgo,11.0,6.5,12,51.0,-,6,24,
NGC 4733,NGC 4733,Galaxy,Virgo,13.0,2.3,12,51.1,+,10,55,
NGC 4734,NGC 4734,Galaxy,Virgo,14.0,1.2,12,51.2,+,4,52,
NGC 4735,NGC 4735,Galaxy,Coma_Berenices,15.0,0.7,12,51.0,+,28,56,
NGC 4738,NGC 4738,Galaxy,Coma_Berenices,15.0,2.3,12,51.1,+,28,48,
NGC 4739,NGC 4739,Galaxy,Virgo,14.0,1.7,12,51.6,-,8,25,
NGC 4742,NGC 4742,Galaxy,Virgo,11.1,2.3,12,51.8,-,10,27,
NGC 4746,NGC 4746,Galaxy,Virgo,13.0,2.5,12,51.9,+,12,5,
NGC 4747,NGC 4747,Galaxy,Coma_Berenices,12.4,3.6,12,51.8,+,25,47,
NGC 4749,NGC 4749,Galaxy,Draco,14.0,1.9,12,51.2,+,71,38,
NGC 4750,NGC 4750,Galaxy,Draco,12.0,2.3,12,50.1,+,72,52,
NGC 4753,NGC 4753,Galaxy,Virgo,9.9,5.4,12,52.4,-,1,12,
NGC 4754,NGC 4754,Galaxy,Virgo,10.6,4.7,12,52.3,+,11,19,
NGC 4755,NGC 4755,Open Cluster,Crux,4.2,10.0,12,53.6,-,60,20,
NGC 4756,NGC 4756,Galaxy,Corvus,13.0,2.0,12,52.9,-,15,25,
NGC 4757,NGC 4757,Galaxy,Virgo,15.0,1.8,12,52.8,-,10,19,
NGC 4758,NGC 4758,Galaxy,Coma_Berenices,14.0,3.2,12,52.7,+,15,51,
NGC 4760,NGC 4760,Galaxy,Virgo,13.0,1.8,12,53.1,-,10,30,
NGC 4762,NGC 4762,Galaxy,Virgo,10.2,8.7,12,52.9,+,11,14,
NGC 4763,NGC 4763,Galaxy,Corvus,13.0,1.7,12,53.4,-,17,0,
NGC 4765,NGC 4765,Galaxy,Virgo,13.0,1.4,12,53.2,+,4,28,
NGC 4766,NGC 4766,Galaxy,Virgo,15.0,1.6,12,53.1,-,10,23,
NGC 4767,NGC 4767,Galaxy,Centaurus,13.0,2.6,12,53.9,-,39,43,
NGC 4771,NGC 4771,Galaxy,Virgo,13.0,4.0,12,53.4,+,1,16,
NGC 4772,NGC 4772,Galaxy,Virgo,13.0,3.3,12,53.5,+,2,10,
NGC 4773,NGC 4773,Galaxy,Virgo,15.0,2.0,12,53.6,-,8,38,
NGC 4774,NGC 4774,Galaxy,Canes_Venatici,14.4,0.6,12,53.2,+,36,49,
NGC 4775,NGC 4775,Galaxy,Virgo,12.0,2.2,12,53.8,-,6,37,
NGC 4777,NGC 4777,Galaxy,Virgo,15.0,2.3,12,54.0,-,8,47,
NGC 4779,NGC 4779,Galaxy,Virgo,13.0,2.3,12,53.8,+,9,44,
NGC 4780,NGC 4780,Galaxy,Virgo,14.0,2.1,12,54.1,-,8,37,
